z ra dec
0.0440519 28.1804202 12.4389682
0.0445947 27.7448933 17.0451176
0.0447820 28.2612457 16.9493303
0.0453992 28.0065879 18.1707161
0.0366589 30.9392390 13.2828774
0.0451377 26.9830037 22.6572588
0.0423027 30.8407384 27.1737625
0.0480167 29.7785657 26.9416040
0.0491092 30.3151377 34.8661938
0.0486376 33.5532889 35.0224727
0.0491682 32.9597988 34.4673434
0.0484047 22.3087852 32.8161309
0.0504973 29.5129170 36.2593662
0.0494213 29.7949729 41.1124164
0.0510062 26.4406547 37.4660489
0.0546021 30.0131218 38.3547645
0.0506339 26.5648125 46.5982697
0.0563348 32.6495552 42.5607138
0.0551088 28.0665043 47.7896176
0.0572286 33.3664459 45.5152076
0.0571196 29.4782108 44.5835915
0.0573973 27.7045363 44.6610882
0.0590198 26.7660571 44.3315731
0.0569459 30.9216256 45.1568537
0.0576294 33.3341252 44.3346666
0.0592091 22.9473223 48.5490796
0.0391630 3.4241196 0.2568945
0.0389664 6.4296081 1.4973064
0.0407160 5.8517227 17.4896576
0.0412492 9.5597733 13.4281497
0.0499294 0.7209499 36.8811787
0.0498128 7.4975956 34.2177019
0.0575968 10.4935457 46.3750230
0.0576199 10.5217525 46.0857089
0.0581577 4.9728880 48.5646729
0.0087446 89.3319659 3.1114674
0.0159234 89.6513166 24.1169225
0.0486367 59.1187910 4.2032363
0.0476512 56.4846697 4.0489349
0.0512872 54.9206428 1.4937537
0.0514568 54.3395886 1.4749870
0.0463074 58.6897725 8.7752866
0.0489384 57.2158258 5.3380154
0.0494179 55.0452660 6.4229998
0.0489600 60.1436637 3.5198199
0.0489562 60.8743650 3.5479704
0.0498098 60.1254628 2.8859673
0.0505311 59.9862021 2.6047208
0.0512121 59.7463300 2.2616460
0.0508381 57.6533730 7.8324241
0.0516534 57.7544633 4.6801554
0.0493391 56.1114440 9.2362413
0.0501581 56.9935422 9.5804476
0.0492652 58.5173747 15.8532435
0.0504629 57.4461137 15.5876895
0.0501201 61.4878572 13.9706666
0.0538095 58.5349823 16.2935168
0.0505431 58.2835647 17.8316937
0.0520888 52.8533519 19.5968324
0.0509144 61.3024296 18.7670747
0.0542069 61.5568475 23.6619147
0.0519593 54.3599303 24.9406336
0.0559024 56.5196648 29.3239328
0.0566894 55.2447311 27.4486299
0.0566828 54.9948400 29.4475036
0.0599495 54.8067236 32.7527707
0.0611209 57.7853815 32.9309528
0.0605576 55.5422117 31.2409412
0.0608559 61.6780206 36.1830522
0.0619751 59.0877122 40.7938681
0.0667884 61.5822280 41.0020874
0.0684028 55.4852882 40.4563182
0.0684183 55.4019088 39.7572016
0.0596876 58.9436710 41.4633544
0.0693602 56.8459458 44.4003809
0.0396237 37.5218631 5.4737393
0.0441233 35.0189850 0.5350888
0.0443761 35.1026746 1.5230588
0.0454285 32.7202473 7.5603508
0.0445021 35.1924552 6.7135329
0.0439215 43.6041485 5.7561813
0.0425850 40.8201548 6.0002689
0.0459572 37.9585435 1.4863982
0.0459722 39.9481111 5.6126048
0.0433125 36.5155148 11.7448394
0.0433274 36.7694907 16.3730756
0.0432158 33.9310981 10.9876631
0.0439857 34.7848413 21.3542585
0.0481367 35.8418672 23.1970998
0.0455797 36.2487912 26.8630195
0.0479125 34.7563346 27.8842556
0.0458451 34.6102234 27.6824841
0.0463611 36.6871030 33.1422860
0.0535052 36.7442975 27.6132855
0.0524892 40.9926956 31.4634570
0.0526460 41.6689829 31.7083730
0.0533309 38.5856651 31.3243940
0.0555916 39.3051438 31.7792485
0.0559913 34.3987666 41.9562418
0.0562450 38.1431120 41.5441219
0.0572115 32.3538389 40.7360188
0.0574087 32.3206550 41.5037473
0.0560665 35.7237785 43.7641882
0.0574198 34.7918321 45.0154182
0.0579744 34.4793741 44.7832034
0.0591608 36.8292585 44.6383702
0.0593387 35.4137107 46.1306958
0.0598225 36.4225448 46.2278253
0.0573069 34.0555262 43.6578740
0.0595780 31.2099165 41.6092202
0.0605913 37.3720510 43.6287923
0.0611487 37.0967345 39.0509829
0.0613406 36.5775303 39.6108352
0.0635270 36.4340436 41.9523926
0.0593615 34.3601543 46.2827592
0.0597943 34.1907671 46.6225130
0.0648952 41.1759827 48.1643686
0.0419694 12.4281120 10.2608856
0.0424936 13.7784894 9.7321264
0.0413531 19.0283394 7.3725567
0.0426572 18.6491658 10.0637371
0.0435132 18.7210691 9.7324275
0.0431814 19.2034594 9.9724091
0.0437538 19.7647336 16.9589915
0.0439887 18.9964730 22.0360032
0.0460194 12.5639163 29.3503338
0.0456917 18.6817653 26.8369172
0.0476186 14.7104913 31.4007659
0.0488064 13.9667193 31.4958576
0.0488192 17.2947524 30.0110354
0.0491368 18.9932384 30.2501577
0.0491584 20.2537003 28.6498803
0.0498580 14.8810352 32.4237137
0.0510596 15.5944580 35.8242737
0.0491154 11.0144966 35.6783103
0.0567095 16.7896921 44.5329069
0.0556577 11.4793430 43.5780713
0.0620635 13.0278386 49.2765667
0.0616331 13.3704454 48.8593099
0.0618716 13.2909584 49.1482719
0.0610570 14.7145043 49.6227063
0.0259877 89.9000815 36.8038400
0.0278372 89.9212946 36.1824455
0.0481975 49.2211199 4.1480714
0.0462952 46.8524809 9.0246289
0.0503759 49.0343621 7.2090565
0.0510452 42.9789763 7.6436052
0.0517286 42.8830353 7.7260166
0.0449055 46.7821406 6.7699966
0.0466662 41.1718463 5.3538946
0.0459835 44.9691420 10.0111198
0.0458876 43.7679039 10.4895950
0.0469443 46.8754080 10.4221729
0.0467018 46.3924171 11.2277556
0.0475679 47.2530166 10.8896187
0.0477905 42.8234608 9.7070366
0.0508157 42.6217402 15.6122252
0.0518988 42.4649608 9.0232892
0.0446957 44.5229296 12.2654861
0.0508327 43.0005154 8.5901099
0.0532794 46.6885667 17.3118484
0.0533448 46.4703704 18.6794373
0.0539372 45.6930547 18.2098462
0.0509770 46.1156970 29.2445820
0.0527124 43.7823368 28.8575919
0.0534013 43.5786643 29.3600216
0.0561705 46.9116792 26.9902960
0.0538192 47.6104708 30.8871410
0.0501702 44.3523983 29.2794893
0.0584888 45.0131620 33.2901235
0.0576556 48.6957211 36.0760042
0.0573871 48.1666662 34.4301427
0.0579553 47.8279656 34.7613036
0.0593130 46.9814441 34.2246339
0.0614510 47.9316837 36.1894358
0.0612812 46.5023421 31.2177942
0.0606950 45.1347671 35.3789352
0.0621986 46.7082082 36.5336362
0.0571348 49.5855798 34.2736034
0.0587088 49.4994250 36.8206736
0.0602630 50.5577940 37.0766614
0.0620751 50.2656082 39.0184820
0.0628301 46.7520475 37.6745898
0.0638826 44.2418242 38.1320938
0.0632182 44.8780586 37.4901267
0.0643009 49.3866928 42.9986436
0.0701647 42.3903045 42.6150286
0.0442016 23.5483471 8.8142949
0.0440968 26.2817095 12.6689331
0.0450230 24.0096611 11.7349388
0.0465312 27.1676776 21.1957248
0.0467565 25.0680967 23.4934670
0.0471581 25.3956475 22.9835061
0.0488255 28.7675234 19.7516867
0.0464278 27.3647934 19.2859817
0.0473726 27.2365126 18.8518514
0.0476596 27.0594243 18.7919210
0.0515059 22.9934942 34.7930405
0.0512028 26.1091441 33.4107136
0.0571743 29.1362930 36.4118640
0.0604369 28.3484333 43.4846758
0.0645960 24.3149939 48.2307070
0.0533063 54.0105140 2.7469294
0.0553694 54.9185645 14.6166631
0.0548722 50.6105820 23.4110363
0.0615012 52.4720390 25.6726267
0.0590818 49.2338239 30.3228904
0.0600542 53.5758957 27.9237160
0.0600456 53.3461958 28.5262771
0.0617807 50.6848351 28.8501895
0.0620758 51.0097753 29.2375714
0.0555179 51.8846737 26.4391806
0.0603223 51.3267087 31.0765603
0.0611835 50.9354550 30.9262823
0.0640845 47.9564983 30.3114737
0.0670759 49.2253940 32.2893149
0.0632625 50.8799599 38.2624350
0.0680827 51.1324002 37.8191189
0.0681915 51.4513506 39.6250185
0.0687205 46.0742718 37.8685435
0.0681137 52.6671422 38.2519574
0.0691545 51.6858982 38.4261018
0.0707673 52.5382262 38.5873026
0.0709360 53.4439780 39.3146147
0.0689949 50.7473379 37.6112568
0.0681936 54.1517537 39.9295661
0.0702473 47.9708688 42.9441755
0.0483917 35.4645668 6.0743488
0.0499385 35.4436217 4.6414625
0.0480977 31.3822848 19.1397483
0.0504338 33.6408815 21.4843213
0.0489989 32.7328443 22.1388508
0.0528823 34.8895752 27.3051446
0.0572372 35.5328432 32.8131278
0.0631544 38.3370130 39.0913292
0.0503489 89.8048458 45.1314502
0.0544181 43.2755521 7.6167471
0.0523838 39.7905312 16.8428032
0.0546324 42.9873895 10.7192332
0.0563143 42.7461779 12.2469289
0.0555940 40.3011563 18.6829830
0.0530320 40.5862470 18.0791289
0.0528012 40.6361975 17.7434081
0.0567292 40.1047469 24.6290160
0.0624727 43.7259744 28.6111964
0.0617163 43.3284365 30.1390120
0.0687274 39.6125102 42.9277545
0.0705356 41.1242764 42.9504778
0.0573515 45.3854297 9.3678491
0.0573001 43.6411248 10.7445425
0.0592621 44.3753490 15.3734609
0.0582447 43.7425733 15.0950209
0.0571956 44.6831592 15.3736301
0.0699140 47.5902426 31.4267270
0.0638679 43.4674161 28.6335979
0.0733666 27.7644599 3.0615320
0.0745638 30.4615203 0.6805864
0.0711860 29.7207498 3.8162370
0.0745939 27.5361206 5.0039606
0.0775659 29.2832375 1.0054862
0.0751744 27.8918171 10.5936408
0.0730595 29.2220831 12.8842271
0.0727657 27.0512531 16.6606011
0.0768303 24.8964640 16.3501789
0.0740723 26.5392213 11.9601862
0.0779663 29.6662842 20.1339685
0.0779461 29.4360635 19.9073875
0.0766037 28.1490548 22.1414304
0.0786789 26.2578688 21.7749376
0.0785232 30.7144728 20.5578429
0.0788615 30.6313936 20.5005503
0.0773701 25.4585288 18.2964364
0.0775269 27.3228104 25.9912941
0.0833560 26.3838268 31.3236945
0.0862874 27.8656762 29.5690013
0.0866603 28.0825012 28.9744623
0.0899827 28.7889818 30.1304802
0.0857975 26.9562776 33.6159302
0.0891712 26.6060532 31.6227228
0.0891469 26.7841172 32.6951504
0.0780341 13.7021222 4.4789971
0.0775307 14.4032894 0.1700669
0.0769682 15.1674475 0.8898342
0.0745596 15.0897321 10.9208407
0.0788849 14.0733647 7.0526829
0.0783052 13.3635344 7.5202057
0.0792216 14.9506607 7.3317024
0.0795561 14.9303211 7.5973830
0.0791874 16.6176252 7.0264340
0.0774670 16.0557048 11.0964478
0.0764921 11.6460819 7.4007410
0.0799887 12.3417929 12.2904925
0.0782544 12.2776805 15.1212032
0.0775069 15.7640015 11.7225832
0.0783212 15.4026367 11.3352032
0.0749513 13.1425477 18.3953366
0.0791242 15.3879976 18.1867530
0.0777949 15.4529112 21.7902502
0.0787856 15.7537270 22.0608999
0.0792485 15.7388259 22.6133002
0.0794311 13.6396096 25.8027432
0.0827849 14.4993249 26.1322638
0.0800247 15.6835715 24.4513985
0.0837721 16.0432758 26.7601001
0.0848649 13.9898428 23.8877662
0.0854025 12.9842897 25.1656962
0.0871524 15.1625001 24.8770795
0.0874113 11.6996350 28.5330928
0.0869150 16.0404697 29.3137416
0.0810849 12.6606337 28.1848591
0.0886170 16.6033563 33.3595655
0.0882677 17.5535475 32.5507468
0.0883578 12.0074064 31.3886823
0.0774970 4.2206438 0.7916728
0.0771933 1.1974155 4.8663033
0.0810406 1.9237780 0.3697484
0.0824720 2.2344754 8.9942095
0.0811058 3.8908951 7.9342320
0.0818560 4.1311504 8.0110112
0.0813428 3.9793609 9.4315551
0.0828608 1.8611813 11.2793742
0.0794258 4.2538394 12.5751213
0.0831470 2.8748911 16.3635897
0.0829396 2.1101017 18.3290005
0.0854410 3.3713489 22.3114787
0.0884846 3.5519572 24.9000944
0.0908191 2.4753265 30.9810887
0.0739385 33.5200406 0.3963552
0.0792592 33.1036094 2.9383297
0.0805895 31.8682025 4.6627424
0.0760688 35.1088519 6.1924705
0.0784962 32.7943897 17.8295463
0.0828817 34.0219467 17.7343951
0.0846405 31.5071022 23.6136206
0.0884325 31.4205499 25.3512664
0.0874980 32.0748605 23.6127629
0.0886915 31.7791597 26.4339038
0.0874569 30.3436291 29.5793667
0.0881312 32.4232484 26.1772455
0.0861189 33.1006167 32.0374250
0.0916576 34.1014864 32.0695286
0.0915223 31.5380171 32.0402437
0.0916276 33.2927335 31.5765139
0.0923178 33.0221301 31.6525244
0.0928295 33.1395691 31.3784672
0.0926391 33.3708220 30.9987318
0.0737208 19.2633170 0.4029454
0.0772159 22.4583562 0.1461142
0.0809286 21.6013658 2.3920506
0.0779402 19.3203583 6.9866656
0.0772063 18.1096787 10.4981026
0.0803939 20.4363180 6.5284985
0.0808474 21.8187956 8.2823046
0.0816684 22.1187129 8.4425121
0.0808201 20.6391304 5.4898833
0.0813334 20.8483183 5.4088514
0.0797213 19.2264425 15.1913587
0.0808015 17.9253117 14.4003153
0.0810727 18.5388849 14.8000629
0.0813828 18.8315659 15.0153441
0.0827047 17.8536999 13.9259178
0.0786357 23.6795247 16.1019599
0.0787263 23.6070288 16.4588848
0.0801201 23.1591206 15.6777502
0.0753392 18.3021149 14.5138600
0.0825924 21.8268043 10.6873898
0.0795312 23.0401127 17.6365247
0.0826513 21.0296802 20.9165493
0.0812528 23.0413849 19.3132261
0.0816077 23.4440557 20.5246537
0.0814608 17.3437321 17.8529605
0.0857998 19.2803457 20.7900184
0.0839336 20.4410117 16.1747725
0.0800402 19.9733547 23.2863271
0.0802254 19.7159571 23.4631769
0.0850983 21.5560795 21.5006696
0.0867472 21.1773324 21.0678531
0.0880425 21.3326226 23.9438724
0.0870005 17.9995459 30.8503938
0.0845927 23.2701617 27.1035101
0.0876965 18.8203260 33.1974955
0.0793718 9.9613002 3.6840491
0.0823364 7.5539497 0.7518070
0.0816441 6.4828911 2.8807655
0.0821242 7.1674829 3.3334681
0.0812240 5.8986176 6.2440827
0.0796575 10.1943962 10.2163516
0.0808699 7.1321245 11.0596101
0.0809147 6.9946099 13.5842870
0.0809602 8.3012796 12.8616769
0.0819542 7.4838310 14.8907578
0.0840276 5.7332412 14.5304605
0.0820830 10.0076791 13.6485299
0.0818275 9.6480679 15.7940726
0.0836978 8.8742968 14.2689401
0.0817889 9.6674518 16.7102949
0.0868875 8.6986050 19.2724677
0.0868544 8.7477569 19.5171590
0.0838433 9.6454363 15.8292768
0.0886710 7.1722250 25.0145884
0.0883502 8.0221604 21.1405716
0.0889836 7.7901218 22.2836353
0.0891748 10.8194848 28.3454066
0.0912698 7.9983922 29.4543778
0.0917268 7.2746067 29.5618960
0.0925394 7.7851882 29.0706945
0.0924670 9.8140457 29.0506558
0.0933669 9.5833237 30.0195069
0.0935793 10.5346840 30.3118709
0.0932903 10.2665176 31.3341045
0.0799552 23.0283065 1.8453655
0.0791257 24.4135131 0.8850119
0.0814747 23.3195507 0.7295857
0.0817236 24.3962063 1.0716584
0.0804624 22.5923895 1.9534161
0.0813078 25.1352112 1.4801646
0.0807080 25.6055387 0.3427174
0.0795321 27.3416043 0.3084215
0.0803753 28.1033883 0.5311393
0.0802918 26.8503276 4.5579209
0.0800675 27.4147679 4.1853895
0.0821979 26.9092603 0.6104165
0.0841519 24.5725611 2.0501987
0.0842210 24.7656416 4.6699995
0.0834988 26.5160623 5.0005034
0.0839937 26.4080931 4.9361116
0.0782462 25.4098226 6.6473259
0.0813647 25.9759384 9.2779677
0.0812119 23.6364240 6.2518328
0.0846198 25.6112157 7.1857162
0.0844334 25.9754754 6.8398242
0.0856816 26.4627393 6.8422085
0.0837192 26.6088302 5.1863875
0.0822884 26.6362633 13.0818941
0.0827136 26.6436300 13.6320766
0.0862137 25.2035930 11.7807709
0.0833290 26.6748575 13.9496617
0.0835232 27.4968781 14.3021317
0.0838263 27.3118456 14.0746343
0.0825728 23.4139174 18.8489598
0.0835282 27.0462967 16.2171197
0.0849817 27.6178367 16.2512868
0.0832068 23.8349538 18.8796931
0.0835944 24.1717556 18.7487262
0.0837934 24.2414567 18.9036603
0.0845214 24.6027721 20.7271854
0.0850219 25.0752896 20.5514311
0.0850234 23.2946775 20.3854799
0.0861251 23.6540392 19.3501964
0.0848800 25.1925848 19.2799681
0.0852703 25.4989591 19.2981030
0.0858321 27.3003796 16.3520885
0.0827246 23.0129382 18.6747548
0.0824862 24.1640986 22.0986441
0.0880475 23.9241737 21.1620436
0.0908433 26.6558545 20.4036230
0.0886755 24.6754744 23.2238767
0.0875518 26.2283405 24.4312300
0.0897781 25.3547485 23.4694672
0.0910497 27.2284578 24.2186826
0.0850216 22.6942973 21.7752068
0.0918382 24.1699615 25.4800810
0.0902028 28.2861815 29.9524076
0.0911999 25.5314752 31.6299924
0.0929404 26.3730883 30.7496823
0.0932575 26.3818876 30.8449437
0.0938513 26.3971073 31.0529922
0.0924878 27.0181410 31.6871093
0.0936623 26.2676916 30.8089908
0.0827077 12.6546690 4.8447434
0.0800401 15.9207072 4.9231183
0.0837243 13.2481949 3.9003773
0.0837954 13.5296621 5.0840226
0.0801948 16.6442939 5.1130798
0.0801890 14.1542128 6.1684230
0.0801284 14.2737087 8.0964263
0.0810390 14.5937084 8.0967973
0.0834063 14.1993299 8.0228876
0.0811389 11.3693856 9.2651242
0.0808149 13.5165683 8.5612163
0.0802389 13.5907306 10.3194644
0.0840063 11.1780556 8.3626155
0.0801024 13.6969806 10.5477698
0.0804780 14.8821713 9.8033939
0.0804365 14.8581734 10.0140515
0.0842440 12.3063001 13.1337698
0.0842103 12.3993677 14.3650899
0.0843908 14.5780778 12.7254061
0.0851745 16.0291438 13.8984862
0.0836600 11.2932524 16.9258987
0.0841304 12.4828526 17.2859875
0.0844117 12.6647422 16.7738004
0.0866037 11.5350585 16.2971686
0.0859725 15.2348935 16.0975185
0.0859021 15.7965432 15.9786355
0.0868760 12.6202919 22.4862905
0.0869086 16.1747749 21.1151933
0.0872534 15.9121342 21.4319009
0.0873364 14.6560538 21.7253827
0.0879300 14.3033942 21.4036850
0.0875472 15.1078430 21.5418197
0.0886018 11.0930021 23.2480754
0.0884013 12.1190551 23.4499469
0.0888983 11.8839538 23.4487438
0.0883670 12.2278387 23.3084597
0.0896657 11.0544917 23.1584666
0.0875750 11.0669500 23.3097795
0.0932914 12.1595862 26.3807784
0.0920166 13.0675026 29.1170768
0.0931616 12.0719289 26.8828889
0.0938213 10.9035633 29.9309076
0.0937721 15.6873911 29.2905894
0.0805892 29.2894179 2.7706912
0.0838677 29.8475016 2.7807506
0.0855755 28.7695970 0.4081842
0.0837150 28.2888739 1.2487864
0.0842266 28.0138361 1.4757449
0.0835141 28.0329379 1.8945239
0.0838017 28.8364414 1.5026699
0.0856129 29.0321231 1.3474760
0.0846796 28.0324755 1.9632897
0.0855347 28.6352587 1.9985440
0.0861438 28.7165860 2.0495118
0.0839133 27.3258833 3.4107542
0.0854144 27.8706132 4.2684899
0.0856401 27.5749274 4.7909467
0.0866899 29.0310537 2.7852584
0.0875849 29.6642706 2.9597436
0.0867323 30.7216010 3.4873434
0.0792186 28.8929182 1.8228650
0.0839906 30.1397180 5.5921341
0.0881765 29.7573105 5.6955679
0.0831706 29.3689156 9.3546001
0.0845366 27.1603768 6.8902881
0.0890979 30.3423405 12.7380786
0.0895051 29.6240588 12.8210045
0.0913491 30.4167275 15.6604148
0.0871505 30.2439304 19.1125067
0.0882958 31.5012876 18.4259611
0.0906684 31.2695163 23.6297817
0.0909669 31.9564297 23.2752451
0.0941650 30.4694181 23.6475081
0.0937633 30.8876566 23.7912599
0.0890335 31.2134470 25.2404921
0.0919352 31.3123741 25.8353560
0.0941830 31.1709791 26.2466692
0.0902551 30.9639633 25.0701946
0.0961316 28.2449493 30.6354758
0.0973682 29.1537255 28.3307679
0.0814612 16.8857115 0.3119398
0.0831846 20.6325850 4.8117923
0.0831550 21.0232235 4.7094576
0.0836711 19.7361285 5.1631184
0.0849389 17.2466034 12.3927313
0.0848022 17.0527730 14.5624953
0.0858840 16.3862426 14.4242202
0.0853301 17.8402435 14.0328773
0.0855749 17.4127205 15.4634192
0.0859155 16.1836971 13.7568683
0.0866988 17.9894425 13.0454235
0.0864234 20.9637783 13.7837086
0.0875728 20.5911048 13.3261131
0.0879543 19.7451345 13.5289072
0.0877561 18.9215365 15.0971335
0.0897496 20.2186014 14.5757980
0.0826883 17.6324304 13.6535292
0.0831194 18.0992348 14.1343884
0.0859950 16.0503124 14.9356333
0.0832111 18.6268369 13.9607898
0.0850107 18.6625921 16.9262714
0.0873280 18.9914915 15.7884781
0.0874475 19.2967073 16.1871106
0.0868967 19.4435426 17.1704638
0.0886699 18.7946992 15.9336427
0.0874956 21.4610972 19.3759161
0.0913279 20.1675677 21.3072317
0.0926809 18.1670187 21.9746665
0.0945222 20.3289273 23.2839892
0.0921634 18.1005429 26.0034297
0.0936432 16.9895027 26.8913768
0.0945709 18.9733848 26.9208791
0.0970593 19.3883113 27.6644738
0.0963686 17.6806578 29.1438687
0.0853829 22.2995123 3.6026437
0.0875372 21.1538909 4.6837778
0.0857902 25.2702189 2.0015142
0.0886432 24.7240727 0.2544964
0.0851465 24.2786696 4.6494544
0.0859097 25.2882744 3.6317879
0.0839519 23.9423530 1.6781247
0.0853442 25.9575099 4.4381261
0.0837516 22.1356383 5.4219760
0.0862950 23.9368815 5.3703056
0.0867596 24.1726807 5.5414569
0.0881914 21.7665441 5.3559992
0.0890140 23.1430030 6.4359756
0.0904893 24.6306443 8.4550248
0.0904812 25.2003252 9.0885173
0.0830365 21.6700313 5.3363561
0.0855599 23.7192348 11.8422884
0.0878147 22.6151938 11.2993602
0.0881158 23.1688785 12.5552134
0.0882175 21.5862076 11.7342636
0.0847567 23.0259552 10.7962822
0.0899932 23.6297908 19.3226830
0.0885491 23.2669255 19.8157036
0.0928976 21.3051754 21.7222117
0.0925073 24.9123212 21.0083631
0.0923536 22.3917327 22.8250348
0.0932797 23.6469696 22.9992031
0.0913627 26.5067163 20.8619800
0.0938158 23.4365279 25.6653556
0.0949390 22.3437277 25.5315494
0.0966492 22.1875566 25.1024415
0.0962331 24.4067016 23.4629898
0.0998200 24.8438756 27.9750462
0.1002662 24.9196452 28.2990924
0.0894335 26.8357597 2.3696203
0.0894656 27.2466275 2.8102080
0.0905341 27.9725232 1.0274717
0.0889332 28.3563648 2.6773400
0.0902550 27.0564984 2.4915171
0.0917664 27.6198735 0.4608180
0.0885410 28.1496473 3.7225624
0.0883893 26.9526539 2.9073263
0.0886702 27.2775256 2.9481649
0.0883735 28.5849135 4.5485028
0.0914156 26.0346987 8.0413766
0.0909308 25.7562718 9.1996010
0.0908708 25.5606768 9.5604596
0.0869566 27.6834282 5.4170794
0.0902940 26.3698918 10.8956503
0.0892848 28.6733533 11.2573702
0.0902437 28.6334698 10.7470601
0.0921604 28.7885243 10.4753191
0.0938550 28.5061549 10.5324295
0.0920643 29.4319775 14.8507386
0.0924053 28.9590567 14.5962901
0.0937003 26.9146833 15.6523508
0.0945426 26.5521728 15.2105812
0.0907265 29.1053990 14.7429228
0.0947220 26.0053601 21.1189577
0.0977872 28.2059030 24.7907485
0.1015766 25.4499600 27.6305808
0.0430366 4.3779133 1.7275791
0.0434670 2.7842878 8.5727965
0.0447219 6.9386047 3.9324689
0.0451003 7.1211495 3.8544311
0.0447712 7.5852181 2.9637186
0.0450263 8.3044610 3.0106468
0.0435042 9.3630758 9.4825700
0.0462504 7.5110207 6.2176804
0.0449757 6.7300584 9.3887714
0.0451795 8.3584171 6.3671193
0.0462776 1.0986284 10.8653830
0.0472574 0.5322453 18.7079136
0.0465628 7.4897648 10.0118745
0.0454349 9.4407637 11.4353928
0.0465531 4.0752021 20.0019311
0.0474036 6.0626311 19.7977477
0.0495327 8.2242358 22.0855126
0.0488661 7.6390424 32.5037091
0.0538341 7.8952929 33.1863995
0.0544899 8.4515099 33.5252784
0.0529087 1.2689232 37.8587480
0.0529817 7.4229592 38.8842482
0.0605794 1.0771642 47.3645305
0.0623998 9.4261258 44.9516634
0.0638717 7.3525299 44.4837380
0.0660641 4.0011466 47.8815972
0.0423662 11.7191862 1.1699521
0.0462277 12.2425421 1.4890335
0.0462212 12.9899561 1.1935790
0.0465142 14.4903891 1.1775105
0.0468814 15.6095836 0.8533584
0.0472208 18.4155628 0.3592442
0.0429738 12.7216974 9.2556509
0.0461997 17.8121233 14.9880638
0.0482479 14.8394633 19.6121303
0.0480666 15.4179796 19.1862608
0.0474363 19.1476382 20.6264644
0.0488682 18.2945964 19.8858059
0.0470293 10.1689507 21.7223362
0.0491699 11.2948619 29.2470365
0.0498361 13.7674975 27.7137841
0.0522989 12.9441761 27.8472633
0.0520339 13.5647524 27.7620993
0.0517789 12.6581024 29.6074868
0.0533072 11.1330269 29.2728607
0.0503852 14.9169242 27.6228026
0.0518079 13.6364045 26.4143431
0.0536048 9.4535773 31.3472463
0.0610175 10.6010689 44.1151435
0.0621597 15.4948091 44.4033974
0.0646164 10.2757904 46.0586089
0.0461217 26.8228962 1.3607817
0.0475289 20.7305061 15.5060449
0.0498700 19.5919482 15.3928058
0.0497823 27.5986532 18.6863689
0.0513039 22.7192734 18.3288572
0.0494803 25.6032049 19.1009808
0.0569564 20.5572939 31.8219347
0.0575957 20.9343214 31.9280915
0.0554973 26.1159656 30.2715139
0.0505075 20.1381772 28.7663639
0.0553892 24.3897307 35.6897430
0.0564421 21.3292377 33.4897042
0.0628064 21.1671296 39.4733866
0.0638879 21.3870014 42.3923172
0.0504488 0.5584238 8.2057320
0.0468131 6.3648038 3.7541176
0.0522197 4.8381464 0.7020575
0.0464886 7.2938484 5.9189803
0.0474391 0.2263862 10.0269124
0.0476668 0.5320290 9.7679278
0.0481337 7.5323896 13.5583010
0.0487833 8.4099968 12.8690349
0.0503976 1.7951006 13.6332547
0.0483768 7.6778301 14.3614523
0.0517672 6.2510189 8.9663554
0.0528141 5.1033436 13.7147137
0.0503561 0.4974911 19.5770501
0.0506422 2.1163033 22.3303800
0.0525629 3.0991074 23.9665824
0.0513226 5.9472390 17.6754917
0.0561944 0.3374549 18.4429901
0.0571842 1.5821441 22.7164350
0.0552613 6.4987824 16.2467588
0.0561293 6.6430694 17.5210463
0.0520541 7.1686793 17.2107592
0.0541934 6.3867857 16.3556446
0.0545841 2.2354617 28.4516900
0.0554001 4.1847150 27.6650478
0.0563923 1.1882768 26.7611997
0.0571293 2.3846453 30.2593216
0.0565579 6.3306214 28.3807142
0.0559070 8.1003585 27.5046615
0.0596458 4.9284406 26.7947425
0.0578213 7.6408062 28.5282466
0.0619406 1.7029938 35.9055009
0.0617764 3.6278842 36.2612658
0.0620147 1.8142744 33.1288463
0.0628972 2.6922769 33.6610515
0.0639175 2.5011641 34.4242428
0.0623688 1.8261842 36.0116263
0.0628136 1.8837734 39.6238758
0.0648682 1.2607764 43.0508825
0.0646109 3.3808114 42.4949842
0.0650621 7.3568128 41.5623181
0.0651312 8.5176188 40.7157065
0.0656441 4.3029162 39.5758157
0.0666529 6.9535049 39.9818372
0.0631108 8.0054300 42.6021348
0.0531239 32.3431895 4.3613618
0.0531919 33.6205753 4.8355486
0.0531344 31.8611783 4.9531677
0.0533273 31.1133088 4.9993226
0.0519814 27.9497580 16.3832398
0.0548369 27.5927045 23.0427942
0.0519823 33.8621535 17.9203451
0.0533302 34.1740005 21.7450865
0.0553478 26.7006734 22.4462506
0.0569101 33.7339375 24.1407888
0.0568395 29.0544133 31.2734092
0.0570410 28.8814936 23.7336592
0.0607997 35.7165336 32.6952895
0.0649687 29.8761614 41.7532537
0.0652863 30.7612232 42.1376861
0.0665423 30.9769956 42.5232830
0.0670434 31.5956718 41.6573733
0.0679204 30.6146915 40.8643159
0.0685876 30.6066062 40.5273626
0.0696588 30.2903771 40.5267438
0.0709180 33.9819287 40.0443267
0.0694797 31.1839832 43.5388478
0.0470779 9.4990048 2.8530339
0.0489944 12.9609948 6.5972326
