table
Name          RA        Dec      Vh
08066+0025    121.6691666666667  0.43  76.31428571428572
I 496         121.67708333333333  26.02861111111111  107.64285714285714
I2229         121.67916666666666  26.0275  107.04285714285714
08068+3810    121.70125000000002  38.164722222222224  173.35714285714286
08068+0045    121.70666666666669  0.7569444444444444  25.771428571428572
I 498         121.71291666666669  5.427777777777778  144.9
08071+5711    121.75875000000002  57.176944444444445  120.32857142857142
N2532         121.7629166666667  34.10583333333334  75.12857142857143
08071+2300    121.76958333333332  23.00861111111111  173.34285714285716
I 497         121.775  25.070555555555554  59.55714285714286
08071+3917    121.79166666666667  39.28666666666666  136.35714285714286
08071+2501    121.79500000000002  25.044444444444448  59.457142857142856
N2523B        121.79625000000003  73.7125  54.74285714285714
08072+1725    121.80250000000002  17.416666666666668  188.75714285714287
08072+0525    121.80625  5.426388888888889  226.11428571428573
08076+4637    121.89791666666666  46.61361111111111  32.2
08076+0805    121.91083333333336  8.084444444444445  127.15714285714286
08077+3658S   121.92916666666666  36.96666666666667  91.48571428571428
08078+3645    121.96333333333332  36.74722222222222  92.25714285714285
08080+0737    122.0125  7.621944444444445  64.81428571428572
08081+0319    122.01500000000003  3.328888888888889  148.21428571428572
08081+5843    122.04333333333331  58.714444444444446  116.48571428571428
08082+2939    122.04874999999998  29.657777777777778  85.4
N2535         122.05458333333335  25.35638888888889  58.52857142857143
N2536         122.06500000000003  25.328333333333333  59.128571428571426
08080+7900    122.07374999999999  79.01055555555556  31.12857142857143
08083+4143    122.08125  41.70472222222222  135.05714285714285
I2231         122.09375  5.2363888888888885  130.18571428571428
08084+0627    122.10208333333334  6.447500000000001  61.9
08085+5338    122.12750000000003  53.630833333333335  181.1
08080+8325    122.13541666666667  83.41972222222223  81.37142857142857
08086+3910    122.17166666666665  39.161944444444444  176.94285714285715
08087+0902    122.17791666666666  9.043055555555556  84.85714285714286
08087+0905    122.18458333333335  9.090555555555556  84.17142857142858
N2538         122.18916666666664  3.783888888888889  57.128571428571426
08088+5805    122.19416666666669  58.071111111111115  113.48571428571428
N2534         122.24458333333332  55.82222222222222  50.24285714285714
08090+2933    122.2504166666667  29.554444444444446  208.02857142857144
08090+5507    122.26166666666668  55.12027777777778  37.385714285714286
08091+1931    122.28458333333334  19.51527777777778  121.9
08092+6430W   122.30416666666666  64.4875  123.64285714285714
08092+2620    122.30791666666664  26.35138888888889  107.55714285714286
N2523         122.31041666666667  73.73194444444445  49.542857142857144
08092+5446    122.31666666666666  54.7875  104.47142857142858
08093+5800    122.32374999999999  58.003055555555555  35.41428571428571
08094+1124    122.35708333333332  11.414166666666667  142.71428571428572
08094+5237    122.36291666666669  52.60944444444445  80.15714285714286
N2537         122.42750000000002  46.14222222222222  6.385714285714286
N2543         122.42916666666666  36.405833333333334  35.3
N2540         122.43666666666668  26.5125  90.01428571428572
08099+1702    122.47374999999998  17.039166666666667  191.55714285714285
08100+3505    122.52166666666666  35.083333333333336  75.12857142857143
08101+0932    122.52541666666669  9.535  125.7
08101+5248    122.54041666666666  52.79944444444444  77.98571428571428
08104+2247    122.58166666666669  22.799444444444447  95.08571428571429
08104+4148    122.60416666666667  41.801111111111105  209.71428571428572
08104+2516    122.60625  25.278055555555554  146.74285714285713
I2233         122.61416666666665  45.89527777777778  8.071428571428571
08105+3712    122.63083333333331  37.20138888888889  130.81428571428572
08105+5811    122.64583333333333  58.175  111.34285714285714
08106+5823    122.65833333333333  58.37361111111111  115.85714285714286
08106+5807W   122.66666666666667  58.109722222222224  117.77142857142857
08106+5456    122.66791666666668  54.95333333333333  50.18571428571428
08107+5517    122.67125000000003  55.29666666666667  140.05714285714285
08106+5807E   122.67916666666666  58.11194444444445  114.01428571428572
08109+1711    122.72333333333336  17.185555555555556  195.97142857142856
08108+7740    122.73416666666665  77.65111111111112  146.94285714285715
N2541         122.75750000000001  49.21416666666667  7.928571428571429
08110+3925    122.75999999999998  39.40333333333333  118.5
08110+4317    122.76541666666665  43.29555555555555  98.41428571428571
I2239         122.78333333333333  24.018055555555556  87.34285714285714
08112+0048    122.81749999999998  0.8133333333333334  244.75714285714287
N2545         122.82791666666665  21.509166666666665  48.357142857142854
08114+5820    122.83875000000002  58.33166666666667  116.91428571428571
08114+1836B   122.85  18.593333333333334  73.47142857142858
08114+0332    122.85999999999997  3.5347222222222223  152.65714285714284
08116+5827    122.89291666666668  58.45027777777778  112.78571428571429
08116+6047    122.90625  60.7825  108.12857142857143
08117+5829    122.91749999999999  58.473333333333336  112.62857142857143
08117+4612    122.9370833333333  46.22777777777778  175.4857142857143
08118+0429    122.94666666666666  4.495277777777778  144.47142857142856
08118+4122    122.95666666666669  41.367777777777775  265.0
08120+5810    123.00791666666665  58.159166666666664  111.84285714285714
N2523C        123.01958333333332  73.47194444444445  52.871428571428574
08122+7923    123.06791666666668  79.3913888888889  56.3
08123+0013    123.0754166666667  0.21944444444444444  147.21428571428572
08123+2854    123.07833333333335  28.88888888888889  84.62857142857143
08125+5235    123.13458333333334  52.575833333333335  78.44285714285714
08128+0830    123.19708333333334  8.498888888888889  128.12857142857143
08128+4336    123.22166666666665  43.60194444444445  102.21428571428571
08130+6443    123.23333333333333  64.69916666666667  163.02857142857144
08130+2847    123.24249999999999  28.77777777777778  85.25714285714285
08130+2714    123.24583333333334  27.231388888888887  109.54285714285714
08130+1710    123.25333333333334  17.178055555555556  0.02857142857142857
08130+2320    123.25625  23.353333333333335  61.17142857142857
08130+4613    123.25999999999998  46.223333333333336  178.72857142857143
I2248         123.27958333333336  23.289166666666667  59.91428571428571
08130+8506    123.34500000000001  85.09888888888888  22.557142857142857
08134+6006    123.35958333333335  60.10861111111111  124.7
I2253         123.40875000000003  21.564722222222223  67.72857142857143
I2254         123.44124999999998  24.935  106.74285714285715
08130+8547    123.46624999999997  85.76972222222223  30.32857142857143
08141+7052    123.47291666666666  70.87027777777777  2.242857142857143
I2256         123.4816666666667  24.331666666666667  29.585714285714285
08140+2040    123.51208333333331  20.66861111111111  61.871428571428574
08141+5755    123.53666666666668  57.913888888888884  105.78571428571429
08143+1144    123.57208333333334  11.742222222222221  152.02857142857144
08144+3536    123.59749999999998  35.600833333333334  34.285714285714285
08144+4800    123.61083333333336  48.00861111111111  43.9
08145+1309    123.61541666666666  13.146666666666667  137.45714285714286
08145+2150    123.6245833333333  21.841666666666665  50.94285714285714
08145+2119    123.6254166666667  21.319166666666668  30.82857142857143
08145+3857    123.62874999999998  38.95111111111111  90.81428571428572
08146+4923    123.64791666666666  49.406666666666666  185.77142857142857
N2553         123.66708333333335  21.059166666666666  67.44285714285714
08147+0122    123.66958333333332  1.3630555555555557  62.25714285714286
08149+5826    123.72625000000001  58.41888888888889  15.342857142857143
N2554         123.73208333333332  23.627222222222223  59.4
N2549         123.73583333333336  57.959722222222226  15.085714285714285
08150+2235    123.75125000000001  22.591944444444444  30.314285714285713
I2267         123.75916666666666  24.89388888888889  29.757142857142856
08151+0446    123.7629166666667  4.763888888888889  60.31428571428572
08151+2648    123.77458333333331  26.790277777777778  85.72857142857143
08151+1303    123.77708333333334  13.053611111111111  138.61428571428573
I2268         123.77916666666667  24.952222222222222  28.185714285714287
08152+2007    123.79541666666664  20.140833333333333  189.12857142857143
08153+0332    123.8254166666667  3.5302777777777776  126.41428571428571
I2271         123.83541666666666  24.683333333333334  31.014285714285716
N2555         123.84000000000002  0.9008333333333334  62.91428571428571
08154+0220    123.8441666666667  2.3583333333333334  157.97142857142856
08153+3918    123.84625000000003  39.29888888888889  119.57142857142857
08155+5515    123.88333333333334  55.25472222222222  136.1
08157+2055    123.89500000000001  20.91777777777778  68.52857142857142
08156+6707    123.89958333333331  67.1388888888889  56.871428571428574
08156+1147    123.90250000000002  11.78361111111111  137.38571428571427
08156+6259    123.91708333333335  62.98861111111111  104.94285714285714
N2552         123.91875  50.16416666666667  7.442857142857143
08157+6847    123.92166666666665  68.75861111111111  67.11428571428571
I 501         123.95166666666664  24.694166666666668  107.57142857142857
08160+2122    123.97416666666668  21.3725  63.68571428571428
N2544         123.975  74.14694444444446  39.81428571428572
N2556         124.02458333333331  21.093888888888888  66.21428571428571
08162+2120    124.02750000000002  21.342777777777776  58.55714285714286
08162+2157    124.03875000000001  21.948888888888888  64.37142857142857
08162+3513    124.03916666666665  35.20444444444445  75.02857142857142
08162+7409    124.04583333333333  74.15777777777778  51.4
08160+7920    124.05041666666669  79.34916666666666  57.142857142857146
I2282         124.05833333333334  24.951666666666664  66.44285714285714
N2557         124.06333333333332  21.593055555555555  69.34285714285714
N2558         124.07625000000002  20.668055555555558  71.4
08164+2055    124.07625000000002  20.91583333333333  71.82857142857142
I2290         124.09583333333333  19.471666666666664  81.15714285714286
08165+2113    124.10333333333334  21.21611111111111  69.67142857142858
08164+0347    124.10374999999998  3.791111111111111  130.62857142857143
08165+5417    124.13083333333331  54.29694444444444  49.785714285714285
I2288         124.14583333333333  23.903333333333332  65.75714285714285
I2293         124.15291666666666  21.552222222222223  58.48571428571429
08168+2116    124.17791666666666  21.272499999999997  78.4
08168+2004    124.18624999999999  20.09  64.1
08168+2212    124.18833333333332  22.2  49.25714285714286
08167+4423    124.19166666666666  44.388333333333335  101.42857142857143
08168+5639    124.20208333333333  56.64888888888889  127.4
N2565         124.21749999999999  22.189444444444444  51.17142857142857
08169+5416    124.21749999999999  54.28472222222222  133.12857142857143
N2560         124.23666666666668  21.142777777777777  70.4
N2561         124.24458333333332  4.814722222222222  58.2
08170+2745    124.25708333333333  27.738611111111112  86.6
08170+6248    124.25875000000002  62.81166666666666  105.64285714285714
08171+2715    124.28250000000001  27.250555555555554  84.38571428571429
08171+5520    124.28291666666664  55.35916666666667  138.5
08171+2610    124.29916666666668  26.180833333333336  66.8
08173+2114    124.31624999999998  21.2275  74.78571428571429
08172+6641    124.32041666666665  66.69027777777778  158.44285714285715
08172+4027    124.32125000000002  40.43694444444444  109.01428571428572
08174+2102    124.34166666666667  21.033611111111114  71.94285714285714
N2562         124.36875  21.290555555555557  70.9
08176+0452    124.41083333333336  4.861666666666666  61.214285714285715
08176+2604    124.41791666666668  26.06416666666667  83.85714285714286
N2563         124.41958333333332  21.227777777777778  66.31428571428572
I2307         124.45708333333332  19.599444444444444  184.92857142857142
08178+3926W   124.46458333333334  39.42166666666667  123.4
08179+2249    124.4691666666667  22.820555555555554  59.17142857142857
08178+0444    124.47999999999999  4.73  60.75714285714286
08180+1648    124.48250000000002  16.804444444444446  189.12857142857143
08170+8609    124.50708333333333  86.14750000000001  26.271428571428572
08182+6706    124.5308333333333  67.13  61.47142857142857
N2569         124.60999999999997  21.026944444444442  72.91428571428571
N2570         124.61333333333332  21.070555555555554  93.8
N2572         124.63208333333333  19.3075  114.04285714285714
08188+5628    124.67750000000002  56.490833333333335  122.2
N2550         124.70666666666669  74.17361111111111  32.114285714285714
I2327         124.71333333333332  3.3291666666666666  38.34285714285714
08190+0442    124.77416666666667  4.706944444444445  130.88571428571427
08193+7436    124.80208333333333  74.595  50.41428571428571
N2551         124.80416666666666  73.5736111111111  33.48571428571429
08192+6430    124.81416666666664  64.50916666666667  161.22857142857143
08194+7440    124.82083333333334  74.6588888888889  50.67142857142857
08194+3716    124.83583333333335  37.26166666666666  179.02857142857144
I 502         124.83916666666664  8.913611111111111  59.871428571428574
08194+2115    124.83916666666664  21.253055555555555  96.15714285714286
08194+6226    124.84916666666668  62.43277777777777  166.38571428571427
08194+2539    124.85374999999998  25.67027777777778  119.08571428571429
I2329         124.88708333333331  19.57777777777778  29.742857142857144
I 503         124.88916666666664  3.428611111111111  59.01428571428571
08196+1540    124.89208333333336  15.68  188.5142857142857
08195+3839    124.89500000000001  38.64416666666666  130.67142857142858
08197+0510    124.94208333333336  5.1625000000000005  60.457142857142856
N2575         124.94375  24.45777777777778  55.285714285714285
N2577         124.94416666666669  22.71388888888889  29.62857142857143
08200+2752    124.98333333333333  27.868333333333332  84.77142857142857
N2576         124.98958333333333  25.901944444444442  119.22857142857143
08200+2115    124.99208333333335  21.23888888888889  63.9
I 504         125.01208333333331  4.424444444444445  59.385714285714286
08200+0429    125.01500000000003  4.488611111111111  122.11428571428571
08201+1347    125.03541666666666  13.783333333333333  127.97142857142858
08202+6700    125.04874999999998  67.03055555555555  60.24285714285714
08202+5330    125.05791666666664  53.495  135.62857142857143
08202+2249    125.06166666666668  22.82638888888889  29.442857142857143
08202+0344    125.06875  3.7333333333333334  56.9
08203+0417    125.075  4.2825  121.07142857142857
08203+0433    125.08125  4.546388888888889  121.62857142857143
08203+0426    125.08875000000002  4.4375  61.714285714285715
08205+6142    125.11666666666666  61.70527777777778  106.44285714285714
08205+2718    125.11666666666666  27.297777777777778  101.52857142857142
I2338         125.15625  21.499722222222225  77.14285714285714
08206+1855    125.15750000000001  18.911944444444444  115.44285714285714
I2339         125.16291666666669  21.509166666666665  77.42857142857143
08206+5500    125.1691666666667  55.01611111111111  106.92857142857143
I 505         125.18125  4.533888888888889  132.67142857142858
08207+0934    125.19041666666665  9.5625  114.01428571428572
I2341         125.19291666666668  21.596944444444443  69.22857142857143
08208+1828    125.19958333333331  18.461388888888887  80.84285714285714
I 506         125.21958333333332  4.461111111111111  117.08571428571429
08209+3801    125.23083333333331  38.01583333333333  224.12857142857143
08210+8114    125.23541666666667  81.21861111111112  180.75714285714287
08209+0322    125.24166666666666  3.3825  41.34285714285714
08211+1455    125.26624999999997  14.915000000000001  28.12857142857143
08210+1143    125.27083333333333  11.712499999999999  136.57142857142858
08211+2112    125.27750000000002  21.18722222222222  66.28571428571429
08211+1000    125.28375000000003  10.008611111111112  114.61428571428571
08213+1140    125.32208333333334  11.659722222222223  134.61428571428573
08213+0419    125.32791666666665  4.3133333333333335  125.77142857142857
08213+0952    125.33541666666666  9.859722222222222  219.45714285714286
08214+1729    125.34791666666666  17.494444444444447  159.81428571428572
08214+1217    125.35791666666664  12.278055555555556  137.44285714285715
08214+2619    125.35958333333335  26.333055555555557  192.25714285714287
N2581         125.40916666666665  18.76  84.45714285714286
08217+0425    125.44916666666668  4.410277777777778  60.31428571428572
08219+3809    125.47541666666669  38.151944444444446  90.68571428571428
08220+7534    125.48875000000001  75.55916666666667  110.22857142857143
08221+7349    125.5441666666667  73.815  30.571428571428573
08222+0711    125.55416666666666  7.1875  181.68571428571428
08222+1341    125.56041666666667  13.700555555555555  189.54285714285714
08223+6004    125.57249999999998  60.05888888888889  115.71428571428571
N2582         125.57583333333332  20.498611111111114  63.4
08225+0332    125.63708333333331  3.542222222222222  145.32857142857142
08226+4608    125.64416666666669  46.13111111111111  30.357142857142858
08226+0656    125.65  6.930833333333334  127.68571428571428
08226+3921    125.65041666666669  39.349444444444444  116.37142857142857
08227+4109    125.66541666666666  41.144999999999996  246.47142857142856
08226+0405    125.66624999999998  4.0969444444444445  59.92857142857143
I2361         125.675  28.03805555555556  29.814285714285713
08227+2817    125.68583333333336  28.280833333333334  31.32857142857143
08228+0209    125.69749999999998  2.1508333333333334  126.25714285714285
I2363         125.7191666666667  19.613333333333333  108.8
08229+0517    125.73833333333332  5.279722222222222  121.85714285714286
08230+1820    125.74625000000002  18.330277777777777  123.51428571428572
N2550A        125.75208333333333  73.91333333333334  52.0
08230+0207    125.76458333333333  2.115277777777778  187.15714285714284
08230+8429    125.77374999999999  84.48666666666666  28.542857142857144
08231+6423    125.79208333333335  64.39277777777778  157.97142857142856
08232+2137    125.80250000000002  21.62138888888889  64.0
08232+0320    125.80416666666666  3.3491666666666666  145.75714285714287
I2365         125.81500000000003  28.003888888888888  86.15714285714286
08235+1731    125.85791666666664  17.52722222222222  281.9714285714286
08235+1722    125.86583333333334  17.37666666666667  233.14285714285714
I2369         125.86624999999998  20.434166666666666  108.2
08235+6326    125.87958333333336  63.44277777777778  97.5
08235+1423    125.88666666666668  14.399722222222222  283.0571428571429
08235+1140    125.8875  11.667222222222222  136.14285714285714
08236+2226    125.8879166666667  22.42638888888889  121.35714285714286
08235+0445    125.89583333333333  4.76  121.61428571428571
08236+0245E   125.89791666666666  2.7619444444444445  186.15714285714284
08236+2321    125.89958333333331  23.35666666666667  80.92857142857143
08237+2307    125.91416666666665  23.115833333333335  84.25714285714285
08237+5504    125.91708333333335  55.06944444444445  130.9
08237+0835    125.92249999999997  8.588611111111112  196.0857142857143
08237+0305    125.92750000000002  3.0872222222222225  132.72857142857143
I2373         125.97999999999999  20.529722222222222  107.47142857142858
N2593         125.98833333333332  17.539722222222224  91.28571428571429
08240+5518    126.00958333333334  55.32333333333334  167.6
08241+3756    126.01124999999999  37.94638888888888  92.17142857142858
08241+4140    126.02208333333334  41.659444444444446  153.5142857142857
08241+2153    126.02541666666669  21.871944444444445  65.67142857142858
N2592         126.03291666666664  26.13611111111111  28.414285714285715
08242+2149    126.04500000000002  21.810833333333335  108.01428571428572
08242+2300    126.04708333333335  23.00722222222222  97.72857142857143
08242+5515    126.0625  55.26416666666667  161.84285714285716
N2594         126.07125000000002  26.04388888888889  33.614285714285714
08243+5552    126.075  55.87833333333333  131.22857142857143
08242+5436    126.0808333333333  54.60722222222223  51.57142857142857
08243+0012    126.08166666666669  0.1913888888888889  238.65714285714284
08243+2302    126.08499999999998  23.040833333333335  79.04285714285714
N2596         126.15041666666669  17.449444444444445  84.82857142857142
N2595         126.19625000000002  21.64388888888889  61.857142857142854
08248+0201    126.20833333333333  2.013611111111111  134.45714285714286
08247+6330    126.21208333333331  63.50416666666667  98.82857142857142
08249+7100    126.21624999999997  70.99777777777778  162.97142857142856
08249+0302    126.23125  3.051111111111111  146.27142857142857
08250+7018    126.26041666666667  70.2863888888889  169.32857142857142
08249+7451    126.2625  74.85527777777777  50.114285714285714
08251+4048    126.27374999999999  40.79694444444444  106.2
08252+0449    126.29291666666668  4.8225  126.15714285714286
08252+2814    126.3  28.223055555555554  84.24285714285715
08253+7104    126.31875  71.0586111111111  167.5142857142857
I2374         126.31958333333333  30.608333333333334  234.14285714285714
08252+0508    126.32166666666666  5.144166666666667  124.74285714285715
I2376         126.33708333333331  30.573888888888888  191.0
08253+5540    126.34500000000001  55.689722222222215  110.82857142857142
I 508         126.34583333333333  25.291666666666668  37.9
I2378         126.35833333333333  30.594444444444445  215.52857142857144
08255+4050    126.36166666666668  40.83222222222223  105.17142857142858
08254+1042    126.36291666666669  10.70611111111111  131.65714285714284
08254+5540    126.37000000000002  55.68555555555555  110.78571428571429
08254+6711    126.37208333333335  67.19694444444445  58.94285714285714
08256+6913    126.39666666666666  69.19583333333334  96.9
08256+5510    126.40499999999999  55.181666666666665  109.05714285714286
I2380         126.41083333333336  30.570555555555554  225.97142857142856
08256+0011    126.41291666666669  0.19166666666666665  129.44285714285715
08256+0110    126.41875  1.1702777777777778  183.38571428571427
08257+1738    126.41958333333332  17.63277777777778  90.04285714285714
08257+3450    126.43166666666669  34.81805555555556  89.8
08257+0027    126.43208333333332  0.4552777777777778  130.02857142857144
08257+0236    126.43416666666666  2.6119444444444446  150.65714285714284
I2382         126.46041666666666  22.220555555555553  88.37142857142857
08258+0854    126.46124999999999  8.900833333333333  189.25714285714287
08258+3824    126.46500000000002  38.405833333333334  175.7
A0825+5214    126.48499999999997  52.2425  24.3
08261+1743    126.50875000000002  17.718055555555555  90.62857142857143
08260+5550    126.50958333333334  55.86027777777778  165.34285714285716
08262+4856    126.56333333333332  48.948055555555555  101.32857142857142
08262+5252    126.56875  52.86472222222223  60.74285714285714
08264+0047    126.58499999999998  0.7888888888888889  128.55714285714285
08263+3150    126.59541666666664  31.842499999999998  78.11428571428571
08265+4506    126.62666666666664  45.10805555555556  182.5142857142857
08268+1514    126.72625000000001  15.224722222222223  135.85714285714286
08270+5228    126.74416666666669  52.4675  72.65714285714286
N2597         126.7816666666667  21.65722222222222  65.84285714285714
08272+4309    126.78833333333333  43.159444444444446  104.41428571428571
08272+1726    126.79916666666668  17.425833333333333  29.728571428571428
08273+6110    126.82291666666667  61.16027777777778  90.42857142857143
08277+3947    126.94375  39.79194444444444  127.55714285714286
08280+7435    126.98833333333332  74.57583333333334  50.72857142857143
08283+5601    127.08833333333332  56.035555555555554  0
08284+2745    127.09666666666665  27.750833333333333  84.07142857142857
08284+0004    127.10125000000001  0.0763888888888889  158.37142857142857
08284+0938    127.10125000000001  9.664444444444445  132.62857142857143
08285+0947    127.11749999999999  9.7725  131.97142857142856
08286+2212    127.16166666666668  22.203055555555554  67.02857142857142
08284+7520    127.16500000000002  75.32666666666667  90.84285714285714
08287+5246    127.1870833333333  52.77611111111111  72.91428571428571
08287+6158    127.19041666666665  61.973888888888894  48.75714285714286
08287+2843    127.19416666666669  28.706666666666667  0.5428571428571428
08290+4132    127.25  41.52861111111111  108.61428571428571
08290+5237    127.2504166666667  52.61277777777778  71.12857142857143
08291+4210    127.27208333333334  42.161944444444444  106.6
08291+1923A   127.27416666666667  19.383333333333333  159.4142857142857
I 509         127.27541666666669  24.17777777777778  78.38571428571429
08292+3042    127.31124999999999  30.693333333333335  131.9
N2599         127.31416666666664  22.730555555555554  67.72857142857143
08294+1947    127.34000000000002  19.791944444444447  123.81428571428572
08290+8044    127.37083333333334  80.71527777777779  12.67142857142857
08295+0348    127.375  3.8052777777777775  128.9142857142857
08295+6620    127.39000000000003  66.35333333333332  0.2714285714285714
08296+5443    127.40541666666668  54.730000000000004  135.12857142857143
08296+5242    127.41458333333334  52.70138888888889  71.32857142857142
08299+5659    127.46124999999999  56.990833333333335  111.68571428571428
08298+4116    127.4691666666667  41.26555555555556  102.98571428571428
08299+5442    127.47208333333334  54.72027777777778  135.5
08299+5743    127.48499999999997  57.71055555555556  113.67142857142858
08300+4126    127.49041666666666  41.43055555555555  98.37142857142857
08300+2611    127.50291666666665  26.183333333333334  75.14285714285714
08301+5542    127.52125000000002  55.71055555555556  133.37142857142857
08301+5745    127.52166666666666  57.73555555555556  76.95714285714286
08302+4142    127.54249999999999  41.69638888888888  108.31428571428572
08302+0024    127.55499999999999  0.3969444444444445  137.04285714285714
08302+1709    127.5625  17.161388888888887  134.64285714285714
N2604A        127.57958333333336  29.709166666666665  29.9
08304+5211    127.5933333333333  52.174166666666665  41.58571428571429
08304+1931    127.60416666666667  19.518055555555556  82.12857142857143
08305+5200    127.62083333333334  51.99388888888889  76.55714285714286
08306+7047    127.63541666666667  70.78333333333333  181.52857142857144
08306+3959    127.65499999999999  39.96944444444445  107.54285714285714
08306+2754    127.67083333333333  27.883888888888887  32.142857142857146
N2591         127.6870833333333  78.19944444444445  18.9
08308+1313    127.71291666666669  13.227777777777778  130.0857142857143
N2607         127.73333333333333  27.144166666666667  50.4
08309+1007    127.7370833333333  10.135277777777777  132.02857142857144
I 499         127.75708333333333  85.91805555555555  26.885714285714286
N2600         127.75791666666665  52.888333333333335  195.04285714285714
I2384         127.81708333333336  32.60638888888889  115.28571428571429
N2602         127.83708333333331  53.00388888888889  192.4
08314+3832    127.85208333333334  38.535  174.31428571428572
08314+5559    127.85875000000003  56.00083333333333  161.77142857142857
08315+4123    127.86083333333336  41.38527777777778  107.91428571428571
08315+1527    127.87958333333336  15.461944444444443  256.9714285714286
N2606         127.96291666666669  52.96083333333333  191.7
08319+0150W   127.98375000000003  1.8383333333333334  59.17142857142857
I2385         127.98624999999998  37.43833333333333  97.75714285714285
08320+0022    127.99041666666666  0.3644444444444444  159.88571428571427
08319+0150E   127.99249999999999  1.8436111111111113  61.57142857142857
08320+0556    128.0  5.929444444444445  198.6
08320+2953    128.02  29.88222222222222  206.5142857142857
08321+6958    128.03  69.94972222222222  2.242857142857143
A0832+4639    128.04541666666665  46.664722222222224  64.42857142857143
N2608         128.06125  28.647222222222222  30.485714285714284
08323+4000    128.07750000000001  39.98694444444445  107.37142857142857
08325+2342    128.11624999999998  23.698333333333334  73.35714285714286
08324+3043    128.11749999999998  30.705555555555556  109.14285714285714
N2611         128.12625  25.200555555555553  75.01428571428572
08325+5036    128.14375  50.5925  47.385714285714286
08327+2856    128.18833333333333  28.92666666666667  108.87142857142857
08328+5413    128.19583333333333  54.21527777777778  130.77142857142857
08329+1244    128.22708333333333  12.733333333333333  128.28571428571428
08329+5354    128.23708333333332  53.90083333333333  137.22857142857143
08329+3026    128.23791666666668  30.439722222222223  110.21428571428571
08331+2547    128.27791666666664  25.78388888888889  186.2
08332+2517    128.2879166666667  25.28638888888889  99.35714285714286
08332+0154    128.30458333333337  1.8947222222222222  58.6
08332+2814    128.30541666666667  28.233333333333334  49.642857142857146
08332+3818    128.3129166666667  38.31722222222223  175.11428571428573
N2618         128.32833333333335  0.8811111111111112  57.55714285714286
08335+0130    128.36749999999998  1.503611111111111  58.857142857142854
08335+0204    128.37333333333336  2.0683333333333334  54.285714285714285
08335+6913    128.38916666666665  69.19166666666668  95.22857142857143
08337+4520    128.42583333333332  45.339444444444446  165.9
08337+1049    128.43375000000003  10.819166666666666  129.68571428571428
08337+4138    128.44500000000002  41.63027777777778  124.14285714285714
A0833+6517    128.48875  65.29583333333333  80.11428571428571
08340+4144    128.50208333333333  41.723888888888894  103.25714285714285
08340+5150    128.50833333333333  51.827222222222225  9.871428571428572
08341+4130    128.53458333333336  41.48916666666667  147.95714285714286
08340+4013    128.5379166666667  40.21055555555556  102.48571428571428
08341+7153    128.55499999999998  71.87805555555555  60.8
08343+4731    128.57833333333335  47.52583333333333  126.41428571428571
08344+0158    128.5991666666667  1.9658333333333333  56.6
08344+6136    128.61666666666667  61.61888888888889  49.42857142857143
N2620         128.62583333333333  25.121944444444445  111.97142857142858
N2619         128.62625  28.88138888888889  49.614285714285714
08346+0452    128.65250000000003  4.871111111111111  201.28571428571428
N2621         128.6616666666667  25.174722222222222  123.84285714285714
08348+2041    128.70708333333332  20.680555555555557  67.38571428571429
08349+1213    128.72708333333333  12.208055555555555  199.62857142857143
08350+2520    128.7504166666667  25.348888888888887  127.14285714285714
08351+2530    128.77708333333334  25.505277777777778  122.94285714285714
08351+1257    128.78208333333333  12.95611111111111  127.54285714285714
08352+2527    128.78541666666666  25.448333333333334  121.04285714285714
08352+2504    128.7879166666667  25.059722222222224  121.81428571428572
08353+2516    128.80083333333332  25.274166666666666  123.8
N2622         128.80458333333337  25.07138888888889  121.92857142857143
N2624         128.82166666666666  19.90138888888889  58.885714285714286
08353+1852    128.82958333333335  18.8675  84.75714285714285
I 511         128.83375000000004  73.66388888888889  52.128571428571426
08354+0804W   128.8370833333333  8.068333333333333  202.71428571428572
08353+4343    128.83916666666664  43.72361111111111  149.8
08354+3200    128.84625000000003  32.00527777777778  115.84285714285714
08354+2840    128.85  28.666666666666668  340.6857142857143
N2623         128.85416666666666  25.930833333333336  79.05714285714286
08355+6108    128.85958333333335  61.14555555555555  113.01428571428572
08355+5347    128.8691666666667  53.8  140.0857142857143
I2387         128.87083333333334  30.974999999999998  109.7
N2625         128.87791666666666  19.8925  64.64285714285714
08356+1748    128.88958333333332  17.807222222222222  114.11428571428571
08356+4032    128.92874999999998  40.5225  105.67142857142858
08357+4518    128.93125  45.30638888888888  161.74285714285713
08358+0411    128.9370833333333  4.181388888888889  205.85714285714286
08359+0723    128.97166666666666  7.384444444444445  128.0857142857143
08359+5338    128.97583333333333  53.63333333333333  9.871428571428572
08360+0759    129.00999999999996  7.982777777777778  128.0857142857143
08361+0740    129.02625  7.657222222222223  199.0857142857143
08362+2624    129.04833333333335  26.396666666666665  79.42857142857143
08363+0134    129.07083333333333  1.5666666666666667  124.52857142857142
08363+0334W   129.08041666666668  3.569722222222222  209.2
08364+5612    129.10374999999996  56.22527777777778  112.1
08364+5238    129.11875  52.634166666666665  71.04285714285714
08365+0735    129.12083333333334  7.585555555555556  199.54285714285714
08365+0444    129.12291666666667  4.744722222222222  203.8
08366+6702    129.17750000000004  67.03833333333333  55.2
08368+5354    129.20708333333332  53.90416666666667  108.87142857142857
