z ra dec
0.1714159 84.7349640 18.5946563
0.1749757 85.2956517 21.2813159
0.1758935 85.2178331 21.9183252
0.1757073 85.7768772 22.3779165
0.1763546 84.8045311 22.1803674
0.1763530 84.6877057 22.2854299
0.1778096 85.2609403 23.2364340
0.1787163 85.8893549 25.0729220
0.1782268 84.7821980 24.7975675
0.1796944 86.6199975 26.0765190
0.1802355 86.1732664 26.5002521
0.1830632 87.1122686 28.2786559
0.1840027 87.0529011 28.1370061
0.1870110 87.0270903 29.8749416
0.1862432 86.8154900 29.8072198
0.1867885 87.2694966 30.2273068
0.1562223 82.8472760 19.2340775
0.1553409 81.6922097 18.7202745
0.1586551 82.7094820 20.1727562
0.1608587 83.9760745 21.3048575
0.1565093 82.8991981 20.4940916
0.1577966 83.8705305 21.9758478
0.1643614 81.9081558 23.5395546
0.1626909 83.5969638 24.8482502
0.1649650 83.9277859 24.5776376
0.1625232 82.6308055 24.0756430
0.1641960 82.8543422 24.5771306
0.1614702 81.3681886 24.1784819
0.1629847 82.4203377 24.5451076
0.1640789 84.0522299 22.2434316
0.1668935 81.4707907 24.1531099
0.1668827 82.6735693 25.4264650
0.1637233 81.8852579 25.7560073
0.1661414 82.3465668 25.1174688
0.1655398 82.7207295 26.6675990
0.1677569 81.5669629 26.1126078
0.1682928 82.2340561 26.9240283
0.1683055 82.1569116 26.7914535
0.1702138 82.9247487 25.6091418
0.1686324 83.2974144 26.6467663
0.1717764 83.3940182 26.3110416
0.1681743 81.7733164 24.3146133
0.1685571 81.8216291 25.5011058
0.1701465 81.6203321 25.2674941
0.1692014 82.5424678 26.2884297
0.1691698 81.6119639 24.0618096
0.1681715 83.2940855 27.8032777
0.1682064 82.1064772 27.4432271
0.1737460 84.1993899 28.5845418
0.1721035 82.5273409 28.4434436
0.1731430 83.2141440 31.7522199
0.1719523 83.5424682 29.3300179
0.1759797 83.9445606 32.8593072
0.1792100 83.9966428 32.0375410
0.1789218 83.8610486 32.2874772
0.1764009 81.2658731 33.2114969
0.1765930 81.5068725 33.4102136
0.1770686 81.5744932 32.9462864
0.1784659 81.3382832 33.2399947
0.1748770 83.8240302 33.2104333
0.1463661 78.0246789 19.8195863
0.1498389 78.4872164 22.8217182
0.1513412 79.4706338 25.2053212
0.1514080 78.8733130 25.0451159
0.1519755 79.3753341 23.8981983
0.1511073 79.4777383 24.7920011
0.1513524 79.6141970 24.8714575
0.1526817 79.0576053 26.4865243
0.1515289 78.3305530 25.5008021
0.1527428 78.1970848 26.0502977
0.1541441 78.0340578 26.0163533
0.1535855 77.3735413 25.3419208
0.1534609 79.1581641 27.3032468
0.1572051 79.2432688 27.3185636
0.1572142 78.9030389 27.4303345
0.1576334 79.1912707 27.6650631
0.1586104 79.6959454 29.6980386
0.1581135 78.8250368 30.4318246
0.1604317 80.4627400 29.9622665
0.1614010 77.3523072 31.5387849
0.1655616 78.3981877 32.1316311
0.1633025 84.0118845 17.9603637
0.1696091 83.4230210 17.5352451
0.1708388 82.9401535 19.0901398
0.1710695 82.5898640 19.1204224
0.1697883 82.2585971 20.0124549
0.1695444 83.4708659 21.4805294
0.1696179 83.5976589 23.2386393
0.1702442 83.5654554 21.8307335
0.1715715 81.9146698 21.5192005
0.1729059 83.2835884 23.9176569
0.1734821 83.4305425 23.8668141
0.1719073 82.1537570 23.8939293
0.1729916 82.2232478 26.1993937
0.1764298 83.1068530 24.0153611
0.1776602 82.8898367 24.5514752
0.1741646 84.2194356 26.2474160
0.1770345 81.5730591 28.1240228
0.1821933 83.3311218 27.4957219
0.1799127 82.7408913 26.0512792
0.1814755 83.7285858 29.9065079
0.1776946 82.3357948 28.7760494
0.1798147 84.3739560 28.4729278
0.1792652 83.8604674 28.1116440
0.1804733 82.5734273 27.9450777
0.1850649 82.4744527 31.8644764
0.1845329 81.6678973 31.5134651
0.1848434 81.9432074 31.5895990
0.1530678 80.6094538 18.6858395
0.1548699 79.9203786 18.8825989
0.1526781 78.0411478 18.8107885
0.1501976 78.5126374 19.4100654
0.1515581 79.0994449 19.3725937
0.1518284 79.0113459 19.4817980
0.1535886 78.8820836 20.2990743
0.1552126 78.9362854 19.5560350
0.1514721 80.7969435 18.9756057
0.1534479 80.8798757 19.7399646
0.1517887 78.2570112 21.4563514
0.1523440 77.9463827 21.3774557
0.1531689 77.8431787 21.2532257
0.1544062 80.3293400 22.4434210
0.1531542 79.2077694 23.1129473
0.1534047 80.7148223 22.1330745
0.1533394 80.6968989 22.5447050
0.1539434 79.9103556 23.7678571
0.1571688 78.0526749 25.7665835
0.1583848 79.1567270 23.2719428
0.1597979 78.7282763 23.0792258
0.1625480 78.4251145 24.2635879
0.1536434 80.5923172 23.7608237
0.1583356 80.3047199 26.9927412
0.1583535 78.5448674 26.2587981
0.1595499 80.1509437 27.2911829
0.1619933 80.3773294 26.9256705
0.1625366 79.7837722 27.0794051
0.1627035 79.6701894 26.9632671
0.1590182 80.6219411 27.7373507
0.1627028 80.0338032 29.7425903
0.1618509 78.2815461 28.4879823
0.1649646 80.1063743 28.5569556
0.1659756 78.8142761 28.8769654
0.1645464 80.5669816 30.5980541
0.1648657 80.5528647 30.4166524
0.1673824 80.6896811 31.4880880
0.1701368 79.7747410 32.5922199
0.1699439 79.1267463 30.5324355
0.1697270 78.5830346 31.6164136
0.1699833 78.4422521 32.1873089
0.1704964 78.9042281 31.8294965
0.1715123 78.8977619 32.2638483
0.1682050 79.9215034 33.5168743
0.1691329 80.0113244 33.2407513
0.1682390 79.1999663 33.2611646
0.1689775 79.2481804 33.3142493
0.1690484 79.0246788 33.2046052
0.1706273 77.8677594 32.7234076
0.1717770 80.7358290 33.1360052
0.1719779 78.4109463 32.6576827
0.1740065 78.7193176 32.6359933
0.1724938 78.2062790 32.7587678
0.1714590 83.4315266 17.6903421
0.1720117 83.3181572 17.6711872
0.1746825 83.0139070 20.2312712
0.1738682 82.4252561 20.5473793
0.1751467 84.4168833 22.2306141
0.1778711 84.5208956 23.1291373
0.1787612 83.6169166 23.2520629
0.1788976 83.3889363 24.5818763
0.1793225 83.6455884 24.5195519
0.1794373 83.4575965 24.2935854
0.1789830 83.0720158 23.3719029
0.1817626 82.0272831 25.6357466
0.1839735 83.7265806 27.2782682
0.1858868 84.6558443 28.0771905
0.1562568 80.1102205 18.4518605
0.1568502 79.9241608 18.8392012
0.1613699 80.4139452 18.6375355
0.1633773 80.3979049 18.5581352
0.1647656 78.8841225 21.2145120
0.1648868 78.9046955 21.4858366
0.1658258 79.7237261 23.9978351
0.1647638 78.5559268 22.3617814
0.1659678 79.5399804 23.8621212
0.1664261 80.4044988 23.6623371
0.1668258 78.6730208 22.1113492
0.1675833 79.8051067 27.0252236
0.1663013 79.4935153 26.8634911
0.1689880 80.5337221 25.1649393
0.1706333 81.2400647 25.1661119
0.1698063 79.5123268 24.6359039
0.1702842 79.0708448 25.0334571
0.1699460 79.5685751 26.0383291
0.1696681 79.5995936 27.3566958
0.1734943 80.1077333 26.9275452
0.1708600 80.3853649 29.3516228
0.1753305 79.6596022 28.3809957
0.1670865 79.1538888 27.2652806
0.1761525 79.6250328 29.2475643
0.1772708 79.0120967 29.5878256
0.1745414 80.4561743 30.4058431
0.1745360 79.5793231 30.8551541
0.1743603 79.7352434 30.3779481
0.1755370 78.4709333 31.0777508
0.1779306 79.1483821 30.8852883
0.1761965 79.8155653 28.5595438
0.1805791 78.8266053 32.5768905
0.1801957 79.5567490 31.7052643
0.1803236 79.6270748 31.7504511
0.1766239 81.0801951 32.5339407
0.1495021 75.9011672 22.1284730
0.1501517 77.2421894 22.2235733
0.1497489 76.6204193 22.0149374
0.1494979 76.5171217 22.4772763
0.1502844 74.8012501 22.7939749
0.1563915 77.0411679 25.5843491
0.1531529 74.4126411 24.3774446
0.1552145 74.2187950 25.4211919
0.1556321 76.5932279 27.0466755
0.1577248 76.3646140 27.6340696
0.1577235 74.8823084 27.7196326
0.1601880 74.7883632 29.8999632
0.1605746 74.8674212 29.9891265
0.1621247 74.8265083 31.1148103
0.1628468 75.3360101 30.6810293
0.1635760 76.7169100 31.6948081
0.1659646 76.8490212 31.8710614
0.1629459 75.8164071 31.3408992
0.1661226 76.9721424 32.3243734
0.1659359 74.3165025 33.0273416
0.1705682 76.7617197 34.8950403
0.1711687 76.8085534 34.7365546
0.1684040 74.5325622 33.3941497
0.1693927 74.6397563 33.2760113
0.1703900 81.6806384 17.6259867
0.1677415 80.3463509 17.5882364
0.1676368 80.1939943 18.2507128
0.1708742 81.2704115 18.4908708
0.1720714 80.0601929 19.6219729
0.1724187 79.3686846 18.9771043
0.1696136 79.6471908 20.1720692
0.1667829 79.6806376 20.9915162
0.1689218 81.3965955 21.7314380
0.1691683 81.2313716 21.8360114
0.1691709 81.3034587 22.1355671
0.1692631 80.9598961 21.9164699
0.1680431 80.4437058 22.0855610
0.1696020 80.2927020 22.0956339
0.1703953 80.1531254 22.0168874
0.1707444 81.4046751 21.6319857
0.1709016 81.1799123 21.6054815
0.1723239 80.2606069 20.9015355
0.1723332 80.3329437 21.8303577
0.1694206 80.0868491 23.2109914
0.1704142 80.1233052 22.6092721
0.1694062 79.8900172 22.1067550
0.1702216 79.8715084 22.3469629
0.1704082 79.4096586 21.1612928
0.1705364 79.6988635 21.3295197
0.1706409 79.2437615 21.5919530
0.1705559 79.8256899 22.1795572
0.1701881 79.7481462 22.1865959
0.1697452 79.2663701 22.7696601
0.1701977 79.7306946 22.5733473
0.1704565 79.9731941 22.5879472
0.1729997 79.9145873 20.8906251
0.1735243 79.3656440 21.0565243
0.1732021 80.1322036 21.7482731
0.1725677 79.1842238 20.9051162
0.1733232 81.7972931 21.4726535
0.1716857 80.3256708 20.9355244
0.1743191 80.6764327 23.8195885
0.1728973 79.5149435 24.7053326
0.1757651 80.4996596 23.2671029
0.1751984 80.5745840 24.1372301
0.1757629 80.8049107 24.2668111
0.1773575 80.2225510 24.5967202
0.1755354 80.0333602 23.4268657
0.1775838 79.7064546 23.9090328
0.1769865 79.3435021 23.4824360
0.1780664 79.5424507 24.8351410
0.1697576 81.1066817 24.1300600
0.1768421 80.1275649 22.9192800
0.1748386 81.4824139 26.8934899
0.1756588 81.2701896 26.6236277
0.1763202 81.3217354 26.4276006
0.1748539 79.4779148 26.2630352
0.1788014 79.3050935 27.5881244
0.1777870 81.2158353 26.1032424
0.1788252 80.4906289 26.9098001
0.1786283 79.0019322 29.0713620
0.1813706 79.2523833 28.3320994
0.1863658 80.8942954 29.1779077
0.1828188 81.5087432 30.3834570
0.1830964 81.2504292 30.7839292
0.1840547 80.5880709 31.4804659
0.1853276 80.6112087 31.4173625
0.1858628 80.5197757 31.5629039
0.1868193 81.1253741 31.0161537
0.1872658 81.2799097 30.6661430
0.1879454 81.3560003 30.5947162
0.1862877 81.1331260 31.3159707
0.1875708 81.2094429 31.0820065
0.1829872 79.7554568 31.8155170
0.1535631 77.6931957 18.9530547
0.1536333 77.3455122 19.2513819
0.1536153 74.8291251 19.9027081
0.1545354 74.5982422 21.9671345
0.1578763 76.2872532 24.4112383
0.1600030 77.5333005 22.9771320
0.1630815 76.0698172 24.2612567
0.1633628 77.4801399 27.4783587
0.1653405 76.9983819 27.4625464
0.1601725 74.9814607 25.7914407
0.1659407 76.1319829 27.5702353
0.1672551 77.1043333 31.8664585
0.1682311 77.4056757 31.9131599
0.1696375 77.5079046 32.1239824
0.1687062 76.9662540 30.8252138
0.1703022 77.5040238 31.5122658
0.1724607 75.7799750 34.2468698
0.1725309 76.9779775 32.4701244
0.1749409 77.6563542 33.7853105
0.1753866 77.6314456 33.7574412
0.1744119 75.7810555 32.3531467
0.1708533 81.5961645 18.0703923
0.1741636 81.7041824 19.9182410
0.1723634 79.4098162 18.1147413
0.1747120 81.8145000 21.2540203
0.1761606 81.0389952 21.7218923
0.1775601 80.7229000 21.8826494
0.1748327 80.0241867 20.6557285
0.1769131 80.2380273 21.2319748
0.1780247 79.9160308 22.1305130
0.1779442 80.7853152 23.0195512
0.1799275 80.8577729 23.2825281
0.1792242 80.2520484 22.9627383
0.1798536 79.5765817 23.2507365
0.1799070 80.1374891 23.8206203
0.1814807 81.7710898 25.3257500
0.1842383 81.9226502 26.7282963
0.1841561 79.5121778 26.3991836
0.1798918 81.5292912 25.1993889
0.1820545 81.5403781 24.9400043
0.1872150 81.0253473 28.7047269
0.1848923 80.7460088 27.1117621
0.1897821 80.9322713 30.6305174
0.1895665 81.0771019 30.9463553
0.1616111 77.7677315 19.0480686
0.1622928 77.9767869 20.7280693
0.1625555 77.1008701 19.8901779
0.1631735 77.2657680 19.7874476
0.1664740 77.7377602 19.9592945
0.1646093 76.7712220 23.6937625
0.1650634 76.8245554 24.0543870
0.1670882 78.4463185 23.2453549
0.1677616 77.8914321 23.3684924
0.1678782 77.2197634 24.6713016
0.1681043 77.7993408 26.1154647
0.1683844 76.9692975 26.8550452
0.1704444 78.4425053 24.4981915
0.1761936 76.7980174 30.1175347
0.1740620 75.5505917 29.7157886
0.1751260 76.0701713 30.4392654
0.1750722 75.8712971 30.8299278
0.1751268 75.7740866 30.8657192
0.1776358 75.9258823 30.5344508
0.1775501 78.3382257 29.6952013
0.1786674 78.4902097 29.3661528
0.1770602 76.9723137 29.8361119
0.1791033 77.1466886 29.7729459
0.1803114 76.1430211 30.2975499
0.1746645 76.2486917 30.9205210
0.1765250 77.0457582 32.0727509
0.1767603 77.3626966 32.2191044
0.1508152 74.0160497 22.1543286
0.1529608 74.1267631 23.3403141
0.1540326 73.6837381 24.8030848
0.1542614 73.4616269 24.8984471
0.1561568 73.4905073 25.6642528
0.1586186 73.7462396 26.3528576
0.1574169 73.4918023 26.2757110
0.1661289 73.7167223 30.9172301
0.1670889 73.4441733 31.3623744
0.1697943 78.3680344 17.0568224
0.1715247 77.8347659 17.7607904
0.1702072 76.6663887 17.6395380
0.1668028 78.8858030 18.0302485
0.1725649 78.0902465 19.0139336
0.1706113 77.2291838 19.8833682
0.1722258 77.4413787 19.0739275
0.1720830 77.1966196 19.0131364
0.1728278 77.1305493 18.9953241
0.1734602 76.8742584 19.0339449
0.1690580 77.3585591 20.2481162
0.1702539 76.6484643 20.2221610
0.1702107 76.4087772 20.4416142
0.1721361 77.2437792 20.0799627
0.1739917 77.5110974 20.0989091
0.1725080 76.5390723 20.1133472
0.1748703 76.9586128 19.5618813
0.1709868 77.9509690 21.5781518
0.1716747 78.7356901 21.9480625
0.1713671 78.0676116 21.8044080
0.1723362 77.8696331 21.9593597
0.1705698 77.1842462 21.4767768
0.1701118 77.0617083 21.5531648
0.1714827 77.2614736 21.0828846
0.1724122 78.9637701 21.1698226
0.1751916 78.8034549 20.9453013
0.1747373 76.7091695 21.0818674
0.1727672 78.7109047 23.0317657
0.1725126 78.3261995 22.1810911
0.1723705 78.4356380 22.7280281
0.1715219 78.1653630 23.5811663
0.1718661 78.3073786 23.5166103
0.1731036 78.8417105 23.1896083
0.1717480 76.8639172 22.8593035
0.1733324 77.5747308 23.3501393
0.1739808 79.0189180 22.4751866
0.1735742 79.1313911 20.9846188
0.1720848 78.1118511 23.7328676
0.1731166 77.0304599 24.1236904
0.1767685 76.6253068 24.1187540
0.1758432 76.3078715 24.7630060
0.1768795 76.2477657 24.6525809
0.1770591 78.8585789 23.4899311
0.1782662 79.0067466 24.9013853
0.1738600 78.1231318 25.7880488
0.1815508 77.2525563 26.3650143
0.1814385 76.7346239 28.1058126
0.1848347 76.6827153 29.3691005
0.1842362 77.2828237 30.3774276
0.1832377 76.2934683 30.3963594
0.1837463 76.3117672 30.2741006
0.1847403 76.3244249 29.9007907
0.1850487 77.1054909 30.5388046
0.1859636 76.4069503 30.1999936
0.1867425 78.1817401 30.4384709
0.1872379 76.9662495 30.1968067
0.1904414 78.6281529 30.9546754
0.1876365 76.8600296 30.7706662
0.1835949 78.1422651 31.6380160
0.1538187 74.4427384 20.0936756
0.1597933 74.3710056 23.6291239
0.1606961 73.7817608 25.4894772
0.1646264 74.2356442 25.1193033
0.1707705 74.2803605 29.3808355
0.1700911 74.9851325 28.3592039
0.1693410 73.8421808 30.3933396
0.1703730 74.5843017 30.9893739
0.1722377 74.3629086 30.6902687
0.1726443 74.3663950 30.7275877
0.1746888 74.9837879 31.1145772
0.1755274 74.9322344 31.0989904
0.1752189 75.2107032 31.0022025
0.1751784 74.7629848 31.2865518
0.1757625 74.3294587 31.3641638
0.1664761 74.4774569 30.5164209
0.1751579 74.9342119 31.8000312
0.1753143 74.8501310 31.9734208
0.1756830 74.6956828 32.6994103
0.1728260 78.9810919 18.4931859
0.1765393 78.5873240 20.5784317
0.1767886 78.6159634 20.5062323
0.1783259 78.7607772 22.5679816
0.1756712 78.6481877 21.0216946
0.1757986 78.6580261 21.1877462
0.1788687 79.1107224 23.0421503
0.1792509 79.0843313 23.2483053
0.1816054 78.7685505 24.8909318
0.1822571 78.2995842 24.5634462
0.1816473 78.0460410 25.1480844
0.1857352 78.4369007 26.7455489
0.1860073 78.3450668 26.7236859
0.1846762 77.4207284 26.8502381
0.1885143 77.0600240 28.8136366
0.1860653 78.7752141 26.9358983
0.1895711 77.2223253 29.2795898
0.1904387 76.8237567 28.9450536
0.1618184 75.3888957 18.4316932
0.1658759 74.7009018 24.0061401
0.1673452 75.6271753 22.0074656
0.1649695 74.7710602 21.8379206
0.1706601 74.7069452 26.2062251
0.1749930 75.7589513 26.7582327
0.1734900 74.8154238 26.2532002
0.1782381 75.2342601 30.7531781
0.1795523 74.7554863 30.6719159
0.1807562 74.9432501 32.5644554
0.1811093 74.7121126 32.6240262
0.1816464 74.9274347 31.1936256
0.1835835 75.3277106 31.3385675
0.1831663 75.5050551 31.0028638
0.1778379 74.5341725 31.1069619
0.1737794 75.8045276 19.6923649
0.1721428 75.9930320 22.0468609
0.1745823 76.1958097 21.9290947
0.1767148 75.5657944 24.2610889
0.1801287 75.8088996 25.0931705
0.1818561 75.8077931 27.9183859
0.1832750 76.1736775 28.2298398
0.1832398 76.2364126 27.7570373
0.1839261 75.9197383 27.5962326
0.1803157 76.4124703 22.9465042
0.1822628 76.0977033 23.4129617
0.1851940 76.3695522 26.4972408
0.1848600 76.4743295 26.4690253
0.1465835 88.5098109 22.8798004
0.1471842 88.1920573 22.4922039
0.1479545 87.3313326 22.2885423
0.1480326 86.8561255 22.3860738
0.1492334 87.1419716 23.2989700
0.1488416 87.0161455 23.2955200
0.1504072 88.5450119 25.9304600
0.1480022 89.1021795 24.4631994
0.1536671 88.2290160 29.0824086
0.1563913 88.4099019 28.8823716
0.1559990 88.3028024 28.9573258
0.1552047 88.3624023 30.2553401
0.1573799 89.5714130 30.2724505
0.1592804 89.6098500 30.1886111
0.1558289 89.1740307 29.4951025
0.1563182 88.4062137 29.7712521
0.1574792 88.7780897 30.4973014
0.1578171 88.8373898 30.4567678
0.1558234 87.7379908 29.8864001
0.1555873 86.9012053 29.8773646
0.1588770 87.3704567 31.4196870
0.1618361 87.8114358 34.0051693
0.1616155 87.6886954 34.0661063
0.1652592 89.0933368 36.0386567
0.1661953 88.6210310 36.1049732
0.1666015 87.0239634 35.1043922
0.1675206 86.9717316 35.3913354
0.1540149 87.2187653 20.2932435
0.1498433 89.4613769 21.9011534
0.1497171 87.6989240 21.5728888
0.1541226 87.7207828 22.5340983
0.1489453 87.1409264 22.0772700
0.1527353 88.4524524 24.5282436
0.1534595 88.4605662 25.1048500
0.1578899 89.9227945 24.2712809
0.1590376 89.3928382 24.4135529
0.1587814 89.7490905 25.6274403
0.1600296 88.7953861 25.3251261
0.1554529 88.0702423 25.4987166
0.1586083 89.1192595 27.4886266
0.1592243 87.9136035 28.0040422
0.1595540 87.6838557 27.6784947
0.1572746 88.4226356 28.8638062
0.1612628 89.5491331 30.5788864
0.1613547 88.8539964 30.6782486
0.1638319 89.8496313 29.6394001
0.1607297 87.4844414 30.4437560
0.1629666 88.4185293 30.9800626
0.1625517 87.5671400 31.1456169
0.1596526 87.0689628 28.6778964
0.1600411 87.9783214 30.4794649
0.1704706 89.4819719 31.6802851
0.1706872 88.2093736 31.6228243
0.1703086 87.9527649 31.6995632
0.1689289 88.3248140 32.6211322
0.1621289 88.4349153 31.7941318
0.1667234 89.7169900 34.0412961
0.1731407 88.1633824 33.1269214
0.1743605 87.8985793 33.5957969
0.1661161 89.8298940 33.9499937
0.1710263 89.0738436 32.4544271
0.1574807 88.9531495 19.9617028
0.1613740 89.7675041 20.4350845
0.1621189 89.6057721 20.6777783
0.1621210 89.1563388 19.9629096
0.1638290 88.0351455 21.6726083
0.1580477 89.0391671 19.8388957
0.1622699 89.5752071 23.2256884
0.1672003 88.5808340 24.1756189
0.1669981 89.6252672 26.9608667
0.1645909 89.2984294 25.0857392
0.1686565 88.6078279 26.7381610
0.1712958 87.2402894 29.0262019
0.1709749 88.9395457 26.9413281
0.1712368 89.4613478 28.6866182
0.1712337 87.9197669 28.7522945
0.1731594 87.9687147 28.2131643
0.1700339 88.1558123 26.7779443
0.1739577 89.0263640 31.4168548
0.1736202 87.9272298 31.5560815
0.1769504 87.3512794 30.4221141
0.1739830 89.5683245 32.7581698
0.1772600 89.8982692 32.4155373
0.1778741 89.6345227 31.8753500
0.1766464 87.8472125 32.3697560
0.1753530 87.2910460 32.6898517
0.1498110 86.1154161 23.7263033
0.1490142 84.7826348 22.8326496
0.1487935 84.3151049 22.8696417
0.1470008 86.8054653 21.9963962
0.1558898 85.6954946 28.3364076
0.1569622 84.8991901 28.6160322
0.1570385 86.5164586 30.7004936
0.1573910 85.6943778 29.8937158
0.1585743 85.4219347 30.0042800
0.1581283 84.2515282 29.7762436
0.1601906 86.4888994 32.3940592
0.1626382 86.0559976 32.7062671
0.1608931 84.1925842 32.0578512
0.1614974 83.8291614 31.7144192
0.1608602 84.8115762 32.7353096
0.1616106 84.8753678 32.6273888
0.1646140 84.9685014 33.3416035
0.1633424 87.5007331 17.8554595
0.1652486 87.3469253 19.1586277
0.1675418 87.4254195 20.0787440
0.1653699 87.3921215 21.2747438
0.1659488 87.5489288 20.7694601
0.1712884 88.9657845 20.4383423
0.1707522 87.6854190 20.2969702
0.1683666 87.4879112 20.2934639
0.1684441 87.5179660 20.1606268
0.1698555 87.4996614 20.3307055
0.1692531 88.5569876 23.0520844
0.1674157 88.2665972 23.5359904
0.1675237 88.4535664 23.5613717
0.1695670 88.5448902 22.7673585
0.1693394 88.5991935 21.8951754
0.1673448 88.5883593 23.7609921
0.1686105 88.9213917 24.2927388
0.1701525 89.5028272 24.6935649
0.1743799 89.6974492 25.3568958
0.1723715 88.1806097 25.6283807
0.1704071 87.7516334 25.3946965
0.1767704 88.6233066 24.8138488
0.1752443 88.7266581 25.9603417
0.1751827 88.1081946 26.2619837
0.1750242 88.4448122 26.8990780
0.1750736 88.5770453 27.9652127
0.1736564 89.0193260 28.1940083
0.1773671 87.2718699 28.7379093
0.1806692 89.6694644 28.8014547
0.1827382 89.9455938 29.3078292
0.1824591 89.9506532 28.8006669
0.1822519 89.3026573 29.2476410
0.1826230 89.2256015 29.4284166
0.1812632 88.0925813 29.2938403
0.1819968 87.8126991 29.1969114
0.1813387 87.9739272 29.5067659
0.1507785 86.1815057 19.1527201
0.1546434 86.5965184 21.2485361
0.1546445 86.7389379 22.6804031
0.1509046 85.0976951 21.5538839
0.1549702 84.7790291 21.0168588
0.1489856 86.6192509 22.0732671
0.1586814 86.6021923 24.5662948
0.1580976 86.4271717 28.8477854
0.1579386 85.4950182 28.6126207
0.1595773 85.8545528 29.1925450
0.1613998 85.0459117 28.5847108
0.1597405 84.3017630 29.3686986
0.1628845 86.6615681 30.9766113
0.1624348 86.3080486 31.1048102
0.1643145 86.2111386 28.1356480
0.1664792 85.8752367 29.2197110
0.1637684 84.8251698 28.3071222
0.1669686 84.9292274 29.7690553
0.1588724 85.0598614 29.3937819
0.1624845 86.0745000 31.4177537
0.1635814 86.0497884 32.2454122
0.1682817 84.2313243 31.5172674
0.1657411 85.5740341 32.4317979
0.1660912 86.0182808 32.5174933
0.1661404 85.3863779 32.4489616
0.1676879 84.8069631 32.5917532
0.1682881 84.5867482 32.8694214
0.1688771 85.9824923 34.3508550
0.1711610 85.4402266 33.9010911
0.1713841 84.8825081 34.5447959
0.1712050 85.5123250 33.7588337
0.1739298 85.3984142 33.7139030
0.1750699 85.7960645 33.8171521
0.1724071 84.2049271 32.5460959
0.1726981 83.9922572 34.0910372
0.1683044 86.8008711 34.6404598
0.1833637 63.8345280 15.7546285
0.1836876 63.7132522 16.8611465
0.1858753 63.5839680 15.7231476
0.1823458 62.2427869 16.6980963
0.1894117 63.3692478 21.8683222
0.1900124 63.7544181 21.3440703
0.1917034 63.6524441 21.1867743
0.1915135 63.3071125 21.1400617
0.1888459 63.1893715 23.6738492
0.1899143 63.4639201 23.5392533
0.1900173 63.4524697 22.6174211
0.1910960 62.8325813 23.2596164
0.1899617 62.5072589 22.2203838
0.1898772 62.4741660 22.9438630
0.1909332 64.1068358 21.1334254
0.1914691 62.8076452 24.7539778
0.1928465 63.9026717 24.5614559
0.1933595 63.6561614 24.8538861
0.1970018 63.2013213 25.2711860
0.1975986 64.2949235 25.6662250
0.1975905 63.3574257 26.5012824
0.1987227 63.5522878 26.5781571
0.1987658 63.6814505 26.6555162
0.1990764 64.2382422 27.0450741
0.1965737 62.8798395 25.3891018
0.1948710 63.2116534 25.5876225
0.1967903 63.2804958 28.6897755
0.1978027 63.1221443 29.2815793
0.2000125 63.0998326 29.0233850
0.2033106 63.6181911 28.5035989
0.2036532 63.6896275 28.5043685
0.1912670 63.7718230 19.6046867
0.1920031 64.6457236 21.2337663
0.1927082 63.4988430 21.1252814
0.1941932 64.8622459 21.8352138
0.1987922 64.2826250 26.2506147
0.2033081 64.1554690 27.8783974
0.2041879 63.1804479 27.7756141
0.2043994 64.0791956 28.1561273
0.2045866 64.2871380 28.3756294
0.2054258 64.6690219 28.4273299
0.2048758 64.0141847 28.1324669
0.1575622 71.5262463 26.3961805
0.1584309 71.3294927 26.4328439
0.1604968 71.6668568 25.4602619
0.1587011 72.3629745 27.6718564
0.1592265 72.4450129 27.5074871
0.1596517 71.5697265 27.3956444
0.1610812 71.3911727 27.5718330
0.1605446 72.7972158 29.1407747
0.1653146 72.2456483 29.2738937
0.1655967 72.0688126 29.5276427
0.1678912 72.0051836 31.5232176
0.1682543 71.7968397 31.4864767
0.1686967 73.0576204 31.5887889
0.1676342 72.0066090 32.0354141
0.1697395 72.4055771 31.9886327
0.1721916 72.0759918 34.5363934
0.1535009 73.0570548 18.7691394
0.1605721 72.1316562 23.4659725
0.1582682 71.9204740 23.5192970
0.1618050 73.6390402 25.6368580
0.1615050 73.3593900 25.9032268
0.1633759 72.4472499 26.8290728
0.1659174 73.0516940 29.0210006
0.1664338 73.1758475 28.1352655
0.1647649 72.5422018 28.2200546
0.1684115 72.9475467 29.1779921
0.1669120 71.7175639 28.9912642
0.1689526 72.0842004 29.1311089
0.1690142 71.9212782 29.3963448
0.1713534 72.2607508 28.8540100
0.1717496 72.3346580 28.7639324
0.1638980 73.0951270 28.5140477
0.1749905 73.9690970 31.2847681
0.1740186 73.3821703 32.0454249
0.1716961 72.5663870 32.5592733
0.1753603 73.2988557 31.8719971
0.1763215 73.3727640 31.6903978
0.1771061 72.9770203 31.8722779
0.1763707 72.3903577 31.6179331
0.1775141 72.5870270 31.7657419
0.1629065 73.6504664 19.2431722
0.1655244 74.4703648 20.4236968
0.1687957 74.0070713 22.4920187
0.1690427 74.4839207 24.2071549
0.1704325 72.9531181 24.3516468
0.1693395 72.7887699 25.3772431
0.1684823 72.8706218 24.1483595
0.1737226 73.2672797 26.3849461
0.1733276 73.6408653 26.5808408
0.1792407 73.5672273 27.4253540
0.1753294 73.0051544 29.6010448
0.1790544 74.2657290 30.6162359
